time,load_node_98,prod_gen_12,prod_gen_5,prod_gen_11,export_node_59,prod_gen_34,prod_gen_17,renew_node_24,prod_gen_2,prod_gen_29,prod_gen_33,export_node_170,prod_gen_39,prod_gen_44,prod_gen_7,prod_gen_13,renew_node_155,renew_node_143,load_node_16,renew_node_154,renew_node_25,prod_gen_31,prod_gen_45,prod_gen_38,export_node_108
2012-01-01 00:00:00,28.1763,0.0,630.0,0.0,-13.871217999999999,40.0,0.0,153.470195,0.0,132.0,0.0,-1483.94299,291.0,0.0,216.0,60.0,29.337907,210.69621600000002,110.125,0.37061700000000003,214.27255099999996,146.0,0.0,190.0,30.327759999999998
2012-01-01 01:00:00,26.2146,0.0,630.0,0.0,-11.674057000000001,40.0,0.0,146.519552,0.0,132.0,0.0,-1426.811167,291.0,0.0,216.0,60.0,23.361666,176.123772,105.8863,0.648579,219.07717799999998,146.0,0.0,190.0,28.628956
2012-01-01 02:00:00,24.4661,0.0,630.0,0.0,-8.78329,40.0,0.0,138.456806,0.0,132.0,0.0,-1374.632122,291.0,0.0,216.0,60.0,20.916841,190.909471,100.9547,0.44010699999999997,192.427051,146.0,0.0,190.0,29.129438
2012-01-01 03:00:00,23.3269,0.0,630.0,0.0,-8.360663,40.0,0.0,102.313463,0.0,132.0,0.0,-1311.463964,291.0,0.0,216.0,60.0,16.706308,195.69308,93.1905,0.416944,210.919682,146.0,0.0,190.0,32.91222
2012-01-01 04:00:00,22.899,0.0,630.0,0.0,-7.59,40.0,0.0,77.569175,0.0,132.0,0.0,-1285.376107,291.0,0.0,216.0,60.0,13.446541,222.43780099999998,87.1585,0.509598,226.05944300000002,146.0,0.0,190.0,42.026312
2012-01-01 05:00:00,22.8241,0.0,630.0,0.0,-6.717536999999999,40.0,0.0,82.851663,0.0,132.0,0.0,-1256.864499,291.0,0.0,216.0,60.0,11.95248,254.18356699999998,83.5923,0.625416,218.86978399999998,146.0,0.0,190.0,37.536153999999996
2012-01-01 06:00:00,22.9061,0.0,630.0,0.0,-5.332699,40.0,0.0,64.22394,0.0,132.0,0.0,-1267.5338800000002,291.0,0.0,216.0,60.0,10.45842,239.615304,81.6971,1.482467,238.29568799999998,146.0,0.0,190.0,28.812487
2012-01-01 07:00:00,22.514,0.0,630.0,0.0,2.1960319999999998,40.0,0.0,50.60068,0.0,132.0,0.0,-1245.461478,291.0,0.0,216.0,60.0,9.371831,242.441982,80.6578,2.895443,244.44837599999997,146.0,0.0,190.0,6.303337
2012-01-01 08:00:00,22.7774,0.0,589.3550799999999,0.0,21.206081,19.214423,0.0,66.453654,0.0,132.0,0.0,-1236.96545,291.0,0.0,216.0,60.0,42.433941,298.11125699999997,75.4409,8.661745,244.469218,146.0,0.0,190.0,2.706778
2012-01-01 09:00:00,24.1631,0.0,0.0,0.0,41.97287,40.0,0.0,110.78678400000001,0.0,0.0,0.0,-1265.019227,291.0,0.0,216.0,0.0,105.891829,388.90301800000003,76.4191,20.134604,252.621585,10.990596,0.0,190.0,13.897688
2012-01-01 10:00:00,25.8698,0.0,0.0,0.0,69.281997,0.0,0.0,161.459246,0.0,0.0,0.0,-1333.540199,291.0,0.0,0.0,0.0,154.510438,472.53863499999994,83.47,30.162869,281.913241,0.0,0.0,58.671898,25.724247000000002
2012-01-01 11:00:00,26.7083,0.0,0.0,0.0,78.626633,0.0,0.0,219.761975,0.0,0.0,0.0,-1370.919142,0.0,0.0,0.0,0.0,200.35798,478.722308,93.0479,35.869314,320.059947,0.0,0.0,0.0,31.812092
2012-01-01 12:00:00,27.2846,0.0,89.888871,0.0,86.647138,0.0,0.0,258.969846,0.0,0.0,0.0,-1402.58624,0.0,0.0,0.0,0.0,218.05382000000003,442.78166699999997,101.5049,37.420753999999995,338.237217,0.0,0.0,0.0,32.023168
2012-01-01 13:00:00,27.2777,0.0,0.0,0.0,104.007273,0.0,0.0,278.758641,0.0,0.0,0.0,-1416.671112,0.0,0.0,0.0,0.0,203.69063500000001,396.14004,103.2371,35.968061999999996,338.832409,0.0,0.0,0.0,28.639073
2012-01-01 15:00:00,25.5938,0.0,0.0,0.0,98.419034,0.0,0.0,274.565962,0.0,0.0,0.0,-1390.179914,0.0,0.0,0.0,0.0,140.441553,280.50404199999997,95.1672,27.622524,333.683362,0.0,0.0,0.0,20.114482000000002
2012-01-01 16:00:00,26.7856,0.0,0.0,0.0,78.190772,0.0,0.0,241.326321,0.0,0.0,0.0,-1525.414121,291.0,0.0,0.0,0.0,48.217393,128.72255900000002,95.8193,12.184026,336.254779,0.0,0.0,190.0,-3.407993
2012-01-01 17:00:00,30.7734,0.0,76.756049,0.0,81.893064,0.0,0.0,274.133355,0.0,132.0,0.0,-1756.50613,291.0,0.0,0.0,0.0,75.382121,120.242526,99.406,11.720755,331.692112,0.0,0.0,190.0,-12.513667
2012-01-01 18:00:00,32.4311,0.0,630.0,0.0,88.921471,0.0,0.0,264.958507,0.0,132.0,0.0,-1860.56457,291.0,0.0,43.2,55.21820400000001,86.79130699999999,149.161614,116.5646,11.581774000000001,320.008917,146.0,0.0,190.0,-9.606389
2012-01-01 19:00:00,33.1325,0.0,630.0,0.0,91.272087,0.0,0.0,260.23206899999997,0.0,132.0,0.0,-1897.724337,291.0,0.0,0.0,16.781796,102.411026,230.26552400000003,122.7596,11.836573,309.328127,18.209404,0.0,190.0,-12.22096
2012-01-01 20:00:00,33.7336,0.0,630.0,0.0,101.87460899999999,0.0,0.0,429.271704,0.0,26.4,0.0,-1930.6627260000002,291.0,0.0,0.0,60.0,124.686103,294.409367,124.9605,13.458020999999999,244.03358799999998,146.0,0.0,190.0,-9.507532000000001
2012-01-01 21:00:00,33.3345,0.0,0.0,0.0,100.484876,40.0,0.0,260.23206899999997,0.0,0.0,0.0,-1898.9060129999998,291.0,0.0,216.0,0.0,148.86271100000002,335.939787,126.0609,18.970945,213.75406600000002,0.0,0.0,190.0,-4.281519
2012-01-01 22:00:00,30.7683,0.0,0.0,0.0,78.86383599999999,0.0,0.0,197.12023200000002,0.0,0.0,0.0,-1734.363439,25.249516,0.0,0.0,0.0,219.49100499999997,487.058332,123.4525,28.884943,203.730024,0.0,0.0,0.0,-11.985458
2012-01-01 23:00:00,27.5392,0.0,0.0,0.0,58.363388,0.0,0.0,309.442621,0.0,0.0,0.0,-1487.705929,0.0,0.0,0.0,0.0,253.718563,745.15576,118.5413,87.18759200000001,198.02668899999998,0.0,0.0,0.0,-9.456186
2012-01-02 00:00:00,24.583,0.0,0.0,0.0,89.089751,0.0,0.0,330.29455,0.0,0.0,0.0,-1276.601701,0.0,0.0,0.0,0.0,262.27545200000003,0.0,108.026,122.581492,169.95937,0.0,0.0,0.0,-14.7047
2012-01-02 01:00:00,22.7913,0.0,0.0,0.0,79.357536,0.0,0.0,263.846404,0.0,0.0,0.0,-1133.655934,0.0,0.0,0.0,0.0,244.21090800000002,0.0,98.7946,73.405281,159.797065,0.0,0.0,0.0,-13.6352
2012-01-02 02:00:00,22.0267,0.0,0.0,0.0,19.291446,0.0,0.0,266.626661,0.0,0.0,0.0,-1269.0435,0.0,0.0,0.0,0.0,303.56583900000004,0.0,92.0086,61.869834999999995,184.718908,0.0,0.0,0.0,-13.1835
2012-01-02 03:00:00,21.8283,0.0,0.0,0.0,18.164158999999998,0.0,0.0,312.222878,0.0,0.0,0.0,-1258.1391,0.0,0.0,0.0,0.0,422.411525,0.0,87.8921,30.460065000000004,140.129202,0.0,0.0,0.0,-13.0702
2012-01-02 04:00:00,22.6468,0.0,0.0,0.0,17.763272,0.0,0.0,308.33051800000004,0.0,0.0,0.0,-906.310744,0.0,0.0,0.0,0.0,434.9073,0.0,85.8951,34.050414,128.96449199999998,0.0,0.0,0.0,-13.569
2012-01-02 05:00:00,25.3687,0.0,0.0,0.0,24.181379,0.0,0.0,303.88210699999996,0.0,0.0,0.0,-1464.9166,0.0,0.0,0.0,0.0,416.163638,0.0,85.0799,56.495892000000005,122.32788500000001,0.0,0.0,0.0,-15.2183
2012-01-02 06:00:00,29.1893,0.0,0.0,0.0,28.037562,0.0,0.0,313.891032,0.0,0.0,0.0,-1216.236898,0.0,0.0,0.0,0.0,545.060274,0.0,87.8718,88.762713,121.56743999999999,0.0,0.0,0.0,-17.5268
2012-01-02 07:00:00,32.4801,0.0,0.0,0.0,19.017879,0.0,0.0,211.57756899999998,0.0,0.0,0.0,-1420.67392,0.0,0.0,0.0,0.0,571.274237,0.0,94.9431,106.783953,138.953969,0.0,0.0,0.0,-19.5075
2012-01-02 09:00:00,37.1955,0.0,0.0,0.0,25.780839999999998,0.0,0.0,296.400653,0.0,0.0,0.0,-1445.05463,0.0,0.0,0.0,0.0,435.891905,0.0,120.6606,35.141414000000005,217.410488,0.0,0.0,0.0,-22.3198
2012-01-02 10:00:00,37.6449,0.0,0.0,0.0,43.621210999999995,28.785577000000004,0.0,397.656141,0.0,0.0,0.0,-1320.983951,0.0,0.0,0.0,0.0,573.793185,0.0,130.748,47.755995,206.53579,0.0,0.0,0.0,-22.5752
2012-01-02 11:00:00,37.4541,0.0,0.0,0.0,25.465877,0.0,0.0,565.3246429999999,0.0,0.0,0.0,-2161.0382,0.0,0.0,0.0,0.0,633.5900889999999,0.0,136.617,114.18725500000001,209.281887,0.0,0.0,0.0,-22.4499
2012-01-02 12:00:00,37.5351,0.0,0.0,0.0,90.29995100000001,0.0,0.0,738.830992,0.0,0.0,0.0,-1254.508936,0.0,0.0,0.0,0.0,718.940699,0.0,139.042,0.0,201.418377,0.0,0.0,0.0,-22.495
2012-01-02 13:00:00,36.5019,0.0,0.0,0.0,31.729139,0.0,0.0,794.3372,0.0,0.0,0.0,-2105.7711,0.0,0.0,0.0,0.0,819.052012,0.0,135.1905,0.0,186.17093400000002,0.0,0.0,0.0,-21.8758
2012-01-02 14:00:00,35.701,0.0,0.0,0.0,85.358699,0.0,0.0,802.698619,0.0,0.0,0.0,-1568.054551,0.0,0.0,0.0,0.0,780.705197,0.0,135.9648,0.0,183.858855,0.0,0.0,0.0,-21.3896
2012-01-02 15:00:00,35.4285,0.0,0.0,0.0,28.734596999999997,0.0,0.0,567.5090339999999,0.0,0.0,0.0,-2042.986,0.0,0.0,0.0,0.0,555.990146,0.0,136.6373,0.0,161.224904,0.0,0.0,0.0,-21.2236
2012-01-02 16:00:00,36.2777,0.0,0.0,0.0,20.101042,40.0,0.0,268.850867,0.0,0.0,0.0,-1621.5061380000002,0.0,0.0,216.0,60.0,371.885131,0.0,133.9474,46.23444,104.561134,146.0,0.0,0.0,-21.7421
2012-01-02 17:00:00,39.3588,0.0,630.0,0.0,15.508429999999999,40.0,0.0,194.618001,0.0,132.0,0.0,-2019.618625,11.537244,0.0,216.0,60.0,340.645693,1056.525194,133.6417,48.110688,77.288825,146.0,0.0,0.0,207.140502
2012-01-02 18:00:00,40.2154,0.0,630.0,0.0,9.294042,40.0,0.0,144.295346,0.0,132.0,0.0,-2127.521887,0.0,0.0,216.0,60.0,287.81029700000005,930.846749,149.3942,66.201418,68.163489,146.0,0.0,0.0,159.896498
2012-01-02 19:00:00,40.1931,0.0,630.0,0.0,4.292569,40.0,0.0,152.63611799999998,0.0,132.0,0.0,-2089.219173,0.0,0.0,216.0,60.0,289.44018,793.644156,153.9997,44.612992,74.93836,146.0,0.0,0.0,128.11363300000002
2012-01-02 21:00:00,38.2819,0.0,630.0,0.0,-11.691576,40.0,0.0,84.797843,0.0,132.0,0.0,-2002.816651,291.0,0.0,216.0,60.0,145.602944,615.9983269999999,150.7596,7.018555,114.654307,146.0,0.0,190.0,42.362636
2012-01-02 22:00:00,35.1017,0.0,630.0,0.0,-14.229633999999999,40.0,0.0,91.748486,0.0,132.0,0.0,-1770.815461,291.0,0.0,216.0,60.0,71.307412,389.646665,145.0536,5.281289,148.874315,146.0,0.0,190.0,21.663103
2012-01-02 23:00:00,31.9041,0.0,630.0,0.0,-14.250406,40.0,0.0,103.425566,0.0,132.0,0.0,-1656.322062,21.41324,0.0,216.0,60.0,54.736928000000006,319.414593,137.6359,3.289224,186.896545,146.0,0.0,169.328102,48.725846999999995
2012-01-03 00:00:00,28.7455,0.0,0.0,0.0,-11.212794,40.0,0.0,83.407715,0.0,0.0,0.0,-1437.610727,0.0,0.0,216.0,0.0,42.5128,233.74451200000001,121.0886,1.227668,211.81838900000002,5.033924,0.0,0.0,40.257473
2012-01-03 01:00:00,26.912,0.0,0.0,0.0,-7.029283,40.0,0.0,89.246255,0.0,0.0,0.0,-1341.438416,0.0,0.0,27.70328,0.0,31.511084999999998,241.13736200000002,110.1658,1.227668,228.202514,0.0,0.0,0.0,13.816234
2012-01-03 02:00:00,26.0809,0.0,0.0,0.0,-7.054377000000001,8.0,0.0,86.465997,0.0,0.0,0.0,-1278.083151,0.0,0.0,216.0,0.0,21.188488,390.081539,102.4423,4.099948,240.09310200000002,0.0,0.0,0.0,8.159477
2012-01-03 03:00:00,25.7167,0.0,0.0,0.0,-5.520086,0.0,0.0,80.07140600000001,0.0,0.0,0.0,-1200.320452,0.0,0.0,0.0,0.0,17.52125,587.948986,96.3288,6.045686,254.818075,0.0,0.0,0.0,9.922768
2012-01-03 04:00:00,26.4223,0.0,0.0,0.0,-6.313689,0.0,0.0,74.788917,0.0,0.0,0.0,-1269.143308,0.0,0.0,0.0,0.0,13.446541,648.831278,95.5341,7.1807,262.837309,0.0,0.0,0.0,8.782481
2012-01-03 05:00:00,29.0357,0.0,454.517466,0.0,-5.402019,0.0,0.0,84.519817,0.0,0.0,0.0,-1445.823955,291.0,0.0,0.0,0.0,18.879486,550.767301,94.617,2.733299,261.212723,0.0,0.0,190.0,-2.572222
2012-01-03 07:00:00,37.1008,0.0,630.0,0.0,-5.774447,0.0,0.0,180.994741,0.0,132.0,162.0,-1930.5660460000001,291.0,0.0,0.0,60.0,50.933865999999995,605.7788,105.5806,1.273995,246.10752799999997,118.08723400000001,0.0,190.0,-6.110409
2012-01-03 08:00:00,39.5766,0.0,630.0,0.0,-1.9536790000000002,0.0,0.0,255.99558100000002,0.0,132.0,0.0,-2129.752915,291.0,0.0,0.0,60.0,101.296192,655.393076,120.6403,7.967630000000001,246.520868,146.0,0.0,190.0,-5.299725
2012-01-03 09:00:00,40.8243,0.0,212.53670400000001,0.0,3.125147,0.0,0.0,423.10950499999996,0.0,132.0,0.0,-2166.1907260000003,291.0,0.0,0.0,60.0,179.20228400000002,737.249446,138.3287,20.681832999999997,275.977851,0.0,0.0,190.0,8.9333
2012-01-03 10:00:00,40.912,0.0,0.0,0.0,5.289929,40.0,0.0,454.474057,0.0,0.0,0.0,-2127.9208559999997,0.0,0.0,69.718887,0.0,260.030148,760.889513,146.1541,31.179398,289.615989,0.0,0.0,0.0,34.808991
2012-01-03 11:00:00,40.2968,0.0,0.0,0.0,8.90161,40.0,0.0,509.04512400000004,0.0,0.0,0.0,-2080.316698,0.0,0.0,216.0,0.0,300.710799,748.815933,148.9867,37.439811999999996,303.689822,0.0,0.0,0.0,60.615216000000004
2012-01-03 12:00:00,40.005,0.0,0.0,0.0,7.50214,0.0,0.0,591.1169269999999,0.0,0.0,0.0,-2085.4840670000003,0.0,0.0,68.977244,0.0,327.79875400000003,836.131889,150.2297,39.972673,305.52119700000003,0.0,0.0,0.0,82.926939
2012-01-03 13:00:00,38.5353,0.0,0.0,0.0,5.177404,0.0,0.0,578.371205,0.0,0.0,0.0,-2038.4215649999999,0.0,0.0,0.0,0.0,325.541124,741.88011,142.7305,37.975353999999996,280.772355,0.0,0.0,0.0,79.152703
2012-01-03 14:00:00,37.5677,0.0,0.0,0.0,1.6781869999999999,0.0,0.0,515.457326,0.0,0.0,0.0,-2028.973645,0.0,0.0,216.0,0.0,286.749208,565.6615009999999,145.4408,31.261044000000002,261.666503,0.0,0.0,0.0,67.991236
2012-01-03 15:00:00,37.6397,0.0,88.94583,0.0,-5.360087999999999,0.0,0.0,429.53064000000006,0.0,26.4,0.0,-2083.281692,0.0,0.0,0.0,12.0,225.887704,444.744508,146.7043,21.432894,253.102408,0.0,0.0,0.0,48.870954
2012-01-03 16:00:00,38.7164,921.7,630.0,0.0,-16.427464,0.0,0.0,171.541866,0.0,132.0,162.0,-2221.324134,291.0,0.0,4.237566999999999,60.0,107.30067700000001,277.884173,144.3404,3.011261,229.06665499999997,146.0,0.0,190.0,49.206813000000004
2012-01-03 17:00:00,41.5893,921.7,630.0,0.0,-15.379573,0.0,0.0,195.452078,0.0,132.0,162.0,-2387.339337,291.0,0.0,0.0,60.0,91.409311,272.230818,143.0973,1.9920650000000002,232.246696,146.0,0.0,190.0,46.494793
2012-01-03 18:00:00,42.3045,921.7,630.0,0.0,-11.238128,40.0,0.0,185.999203,0.0,132.0,162.0,-2425.651086,291.0,0.0,216.0,60.0,79.72847800000001,258.532302,156.4452,0.926542,245.035992,146.0,0.0,190.0,54.042972999999996
2012-01-03 19:00:00,42.3559,921.7,630.0,0.0,-10.282306,40.0,0.0,217.138084,0.0,132.0,162.0,-2415.5210899999997,291.0,0.0,216.0,60.0,79.321007,322.893581,161.6417,0.833888,259.795531,146.0,0.0,190.0,38.134667
2012-01-03 21:00:00,39.5948,921.7,630.0,0.0,-1.6748049999999999,40.0,0.0,323.899958,0.0,132.0,162.0,-2257.814407,291.0,0.0,216.0,60.0,88.42119100000001,458.574117,157.8716,1.227668,271.651553,146.0,0.0,190.0,38.11766
2012-01-03 22:00:00,36.2893,0.0,630.0,0.0,-0.139047,40.0,0.0,374.778664,0.0,132.0,162.0,-2051.5509239999997,291.0,0.0,216.0,60.0,114.635154,515.542547,151.3709,0.7412340000000001,287.89741499999997,146.0,0.0,190.0,33.346178
2012-01-03 23:00:00,33.2923,0.0,630.0,0.0,7.840939,0.0,0.0,445.397196,0.0,132.0,0.0,-1864.398616,291.0,0.0,0.0,60.0,120.203923,559.899645,141.6504,0.71807,304.903722,146.0,0.0,190.0,23.917745999999998
2012-01-04 00:00:00,30.1831,0.0,0.0,0.0,22.057494000000002,0.0,0.0,502.392467,0.0,132.0,0.0,-1686.744906,29.584922,0.0,0.0,60.0,133.51463999999999,540.547773,124.0842,0.532762,290.17874900000004,52.078842,0.0,38.0,25.188674
2012-01-04 01:00:00,28.1492,0.0,0.0,0.0,14.432982,40.0,0.0,590.804645,0.0,0.0,0.0,-1580.537991,0.0,0.0,0.0,0.0,197.080104,565.987874,112.978,0.810724,241.752254,0.0,0.0,0.0,31.31948
2012-01-04 02:00:00,27.2816,0.0,0.0,0.0,8.238717999999999,0.0,0.0,697.288494,0.0,0.0,0.0,-1540.377679,0.0,0.0,0.0,0.0,256.570859,624.043487,103.8077,0.880215,195.330567,0.0,0.0,0.0,49.009544
2012-01-04 03:00:00,26.9637,0.0,0.0,0.0,2.259184,0.0,0.0,780.974234,0.0,0.0,0.0,-1523.2311849999999,0.0,0.0,0.0,0.0,312.93767,777.3364,100.6083,2.339518,157.4466,0.0,0.0,0.0,46.770196
2012-01-04 04:00:00,27.5125,0.0,0.0,0.0,3.144636,0.0,0.0,861.04564,0.0,0.0,0.0,-1530.469102,0.0,0.0,0.0,0.0,320.679618,887.7942710000001,96.879,6.53212,122.466148,0.0,0.0,0.0,40.413955
2012-01-04 05:00:00,29.9836,0.0,0.0,0.0,2.488938,0.0,0.0,1006.731115,0.0,0.0,0.0,-1612.094329,0.0,0.0,0.0,0.0,264.991925,635.132762,97.8572,10.469923,76.77034,0.0,0.0,0.0,52.928729000000004
2012-01-04 06:00:00,34.0064,0.0,0.0,0.0,-1.042975,0.0,0.0,977.260389,0.0,0.0,0.0,-1738.528739,0.0,0.0,0.0,0.0,195.178573,615.1285799999999,100.6287,6.949064,43.967525,0.0,0.0,0.0,46.518190000000004
2012-01-04 07:00:00,37.9899,0.0,0.0,0.0,12.824167999999998,0.0,0.0,773.745565,0.0,0.0,0.0,-1947.9461260000003,0.0,0.0,180.336714,0.0,122.784572,634.045578,109.0246,2.339518,36.570473,0.0,0.0,0.0,39.882018
2012-01-04 08:00:00,40.5593,0.0,0.0,0.0,22.398437,40.0,0.0,571.432454,0.0,0.0,0.0,-2156.608768,0.0,0.0,0.0,0.0,184.022932,719.403543,122.5762,7.764767999999999,39.343165,0.0,0.0,0.0,39.066838
2012-01-04 09:00:00,41.4792,0.0,0.0,0.0,-6.792864,40.0,0.0,696.711662,0.0,0.0,0.0,-2169.57513,0.0,0.0,216.0,0.0,279.730925,891.630907,138.5325,19.572197,11.446466000000001,0.0,0.0,0.0,80.039026
2012-01-04 10:00:00,41.3491,0.0,0.0,0.0,-12.150585000000001,40.0,0.0,820.6562610000001,0.0,0.0,0.0,-2090.8781480000002,0.0,0.0,216.0,0.0,342.864845,966.949151,146.1948,30.826029,8.748274,0.0,0.0,0.0,137.416426
2012-01-04 11:00:00,40.5971,0.0,0.0,0.0,-14.692216,40.0,0.0,706.9944019999999,0.0,0.0,0.0,-1909.2313649999999,0.0,0.0,216.0,0.0,360.698879,871.994386,146.6024,36.958987,19.276932000000002,0.0,0.0,0.0,172.397933
2012-01-04 12:00:00,40.3002,0.0,0.0,0.0,-11.622128,40.0,0.0,642.280685,0.0,0.0,0.0,-1813.029143,0.0,0.0,216.0,0.0,364.10603399999997,900.9322900000001,148.5383,38.889369,32.251838,146.0,0.0,0.0,217.07020099999997
2012-01-04 13:00:00,38.6222,0.0,0.0,0.0,-9.42502,40.0,0.0,729.5714780000001,0.0,0.0,0.0,-1865.50188,0.0,0.0,216.0,0.0,451.6578769999999,1145.8829119999998,140.9168,37.536976,37.363553,0.0,0.0,0.0,258.717811
2012-01-04 14:00:00,37.7745,0.0,0.0,0.0,-6.496697,40.0,0.0,683.6483099999999,0.0,0.0,0.0,-1911.779373,0.0,0.0,216.0,0.0,298.37393,1079.574865,142.4248,30.394989000000002,38.201758,0.0,0.0,0.0,255.33701000000002
2012-01-04 15:00:00,37.9359,0.0,0.0,0.0,-2.729926,40.0,0.0,565.3448139999999,0.0,0.0,0.0,-1981.7975219999998,0.0,0.0,216.0,0.0,230.476989,1133.527551,143.2399,20.424205,28.406464,0.0,0.0,0.0,259.84027000000003
2012-01-04 16:00:00,38.9288,0.0,0.0,0.0,-15.22993,40.0,0.0,371.16433,0.0,0.0,0.0,-2074.3278809999997,0.0,0.0,216.0,0.0,228.31954199999998,1010.428601,141.2632,2.5943169999999998,10.335134,146.0,0.0,0.0,260.797573
2012-01-04 17:00:00,41.6699,0.0,630.0,0.0,-18.304628,0.0,0.0,373.944587,0.0,0.0,0.0,-2210.2519780000002,28.615078000000004,0.0,0.0,60.0,229.813602,1009.1239810000001,141.1206,1.11185,10.646225,146.0,0.0,0.0,220.31299500000003
2012-01-04 18:00:00,42.5874,0.0,630.0,0.0,-16.126303,0.0,0.0,465.97109900000004,0.0,132.0,0.0,-2094.905279,291.0,0.0,0.0,60.0,165.840666,639.26406,153.6533,1.227668,16.107599,146.0,0.0,190.0,204.960171
2012-01-04 19:00:00,42.6045,0.0,630.0,0.0,-19.309835,0.0,0.0,641.405325,0.0,132.0,0.0,-2061.875343,291.0,0.0,0.0,60.0,138.540114,805.168305,159.074,0.71807,26.857521000000002,146.0,0.0,190.0,167.331089
2012-01-04 20:00:00,42.1378,0.0,630.0,0.0,-20.281622,0.0,0.0,538.257785,0.0,132.0,0.0,-2009.6019199999998,291.0,0.0,124.22630900000001,60.0,90.322722,677.315492,160.5208,0.880215,24.852712,146.0,0.0,190.0,151.471352
2012-01-04 21:00:00,40.2036,0.0,630.0,0.0,-17.884831,0.0,0.0,329.738498,0.0,132.0,0.0,-1902.98667,291.0,0.0,0.0,60.0,101.867731,612.301903,155.7115,0.625416,36.846998,146.0,0.0,190.0,157.778735
2012-01-04 22:00:00,36.907,0.0,630.0,0.0,-15.554146,0.0,0.0,346.420041,0.0,132.0,0.0,-1761.224586,291.0,0.0,0.0,60.0,85.704718,685.795526,149.9037,0.787561,46.421687,146.0,0.0,190.0,158.34146
2012-01-04 23:00:00,33.6646,0.0,630.0,0.0,-14.778647,0.0,0.0,417.038573,0.0,132.0,0.0,-1688.2650370000001,291.0,0.0,0.0,60.0,74.838827,700.798662,141.3855,0.602252,51.191748,146.0,0.0,190.0,136.704407
2012-01-05 00:00:00,30.4845,0.0,630.0,0.0,-14.989735999999999,0.0,0.0,452.90389000000005,0.0,132.0,0.0,-1562.071784,0.0,0.0,0.0,60.0,60.305696999999995,727.978256,123.3506,0.9497049999999999,74.074218,0.0,0.0,83.069243,111.42256100000002
2012-01-05 01:00:00,28.5222,0.0,630.0,0.0,-12.828031,0.0,0.0,442.89496399999996,0.0,132.0,0.0,-1499.564376,0.0,0.0,0.0,60.0,62.071404,529.4584990000001,112.1017,1.783593,64.879751,0.0,0.0,0.0,88.747076
2012-01-05 02:00:00,27.6473,0.0,630.0,0.0,-13.691744,0.0,0.0,403.693338,0.0,132.0,0.0,-1441.156018,0.0,0.0,0.0,60.0,39.253032,538.808279,104.093,1.204504,51.364577000000004,0.0,0.0,0.0,41.088397
2012-01-05 03:00:00,27.1637,0.0,630.0,0.0,-12.632516,0.0,0.0,353.370684,0.0,132.0,0.0,-1423.019281,0.0,0.0,0.0,60.0,41.290387,520.108718,101.0566,1.065523,51.571971000000005,0.0,0.0,0.0,35.617188
2012-01-05 04:00:00,27.679,0.0,630.0,0.0,-12.524791,0.0,0.0,394.24046400000003,0.0,132.0,0.0,-1488.390744,0.0,0.0,0.0,60.0,47.674098,665.573908,99.1207,0.555925,52.816334999999995,0.0,0.0,0.0,39.281528
2012-01-05 05:00:00,29.7891,0.0,630.0,0.0,-13.656835000000001,0.0,0.0,319.451547,0.0,132.0,0.0,-1612.32435,0.0,0.0,0.0,60.0,57.317577,812.343717,98.5501,0.48643400000000003,60.524478,0.0,0.0,0.0,41.400196
2012-01-05 06:00:00,33.7514,0.0,630.0,0.0,-8.271417999999999,0.0,0.0,351.146478,0.0,132.0,0.0,-1840.1645870000002,0.0,0.0,0.0,60.0,66.961055,753.418357,99.1614,0.39378,62.771246,0.0,0.0,190.0,45.440738
2012-01-05 07:00:00,37.3636,0.0,630.0,0.0,-1.780148,0.0,0.0,327.792318,0.0,132.0,0.0,-2004.3703510000003,291.0,0.0,0.0,60.0,85.840541,609.9100980000001,109.0449,0.555925,53.403951,0.0,0.0,190.0,52.005714000000005
2012-01-05 08:00:00,39.8484,0.0,630.0,0.0,-5.785889,0.0,0.0,319.64941699999997,0.0,132.0,0.0,-2127.680884,19.978393,0.0,0.0,60.0,161.945097,695.278381,123.1264,7.7140759999999995,82.990895,0.0,0.0,190.0,62.06805500000001
2012-01-05 10:00:00,40.6868,0.0,248.23102799999998,0.0,-0.745119,0.0,0.0,506.355391,0.0,132.0,0.0,-1893.107418,0.0,0.0,0.0,0.0,326.81851,1169.014813,144.5442,0.0,110.527592,146.0,0.0,0.0,152.695292
2012-01-05 11:00:00,39.94,0.0,0.0,0.0,3.90311,11.545844,0.0,542.835182,0.0,0.0,0.0,-1513.669813,0.0,0.0,216.0,0.0,420.970833,1484.743908,144.7276,0.0,108.659764,0.0,0.0,0.0,-23.9416
2012-01-05 12:00:00,39.5606,0.0,0.0,0.0,-21.4635,0.0,0.0,513.3023870000001,0.0,0.0,0.0,-2282.2058,0.0,0.0,216.0,0.0,472.645521,1533.074349,146.6635,0.0,112.73503999999998,0.0,0.0,0.0,-23.7087
2012-01-05 13:00:00,37.7514,0.0,0.0,0.0,-20.4845,0.0,0.0,550.865743,0.0,0.0,0.0,-2178.1059,0.0,0.0,85.050947,0.0,441.28409800000003,1537.266644,138.2472,0.0,120.72721200000001,0.0,0.0,0.0,-22.6272
