time,renew_node_143,load_node_153,prod_gen_2,prod_gen_1,export_node_170,prod_gen_35,renew_node_155,prod_gen_34,prod_gen_4,renew_node_148,export_node_6,prod_gen_49,prod_gen_44,prod_gen_12,prod_gen_29
2012-01-01 00:00:00,210.69621600000002,55.093,0.0,0.0,-1483.94299,0.0,29.337907,40.0,240.0,5.36038,-754.197928,0.0,0.0,0.0,132.0
2012-01-01 01:00:00,176.123772,51.368,0.0,0.0,-1426.811167,0.0,23.361666,40.0,240.0,6.463988,-706.409304,0.0,0.0,0.0,132.0
2012-01-01 02:00:00,190.909471,48.0104,0.0,0.0,-1374.632122,0.0,20.916841,40.0,240.0,6.936963,-650.211963,0.0,0.0,0.0,132.0
2012-01-01 03:00:00,195.69308,45.6761,0.0,0.0,-1311.463964,0.0,16.706308,40.0,240.0,4.887405,-557.3297610000001,0.0,0.0,0.0,132.0
2012-01-01 04:00:00,222.43780099999998,44.6987,0.0,0.0,-1285.376107,0.0,13.446541,40.0,240.0,3.731245,-480.676158,0.0,0.0,0.0,132.0
2012-01-01 05:00:00,254.18356699999998,44.4467,0.0,0.0,-1256.864499,0.0,11.95248,40.0,240.0,2.522532,-430.72154400000005,0.0,0.0,0.0,132.0
2012-01-01 06:00:00,239.615304,44.5355,0.0,0.0,-1267.5338800000002,0.0,10.45842,40.0,240.0,2.312321,-398.69621800000004,0.0,0.0,0.0,132.0
2012-01-01 07:00:00,242.441982,43.7847,0.0,0.0,-1245.461478,0.0,9.371831,40.0,240.0,2.522532,-360.674964,0.0,0.0,0.0,132.0
2012-01-01 08:00:00,298.11125699999997,44.0983,0.0,0.0,-1236.96545,0.0,42.433941,19.214423,48.0,18.082181,-290.822285,0.0,0.0,0.0,132.0
2012-01-01 09:00:00,388.90301800000003,46.6644,0.0,0.0,-1265.019227,0.0,105.891829,40.0,0.0,49.104221,-689.982754,0.0,0.0,0.0,0.0
2012-01-01 10:00:00,472.53863499999994,50.0138,0.0,0.0,-1333.540199,0.0,154.510438,0.0,0.0,72.013701,-747.204292,0.0,0.0,0.0,0.0
2012-01-01 11:00:00,478.722308,51.8567,0.0,0.0,-1370.919142,0.0,200.35798,0.0,0.0,85.108651,-842.8778599999999,0.0,0.0,0.0,0.0
2012-01-01 12:00:00,442.78166699999997,53.1838,0.0,0.0,-1402.58624,0.0,218.05382000000003,0.0,0.0,88.128876,-903.355784,0.0,0.0,0.0,0.0
2012-01-01 13:00:00,396.14004,53.2271,0.0,0.0,-1416.671112,0.0,203.69063500000001,0.0,0.0,89.15998,-924.4159699999999,0.0,0.0,0.0,0.0
2012-01-01 15:00:00,280.50404199999997,49.8864,0.0,0.0,-1390.179914,0.0,140.441553,0.0,0.0,72.923744,-629.683216,0.0,0.0,0.0,0.0
2012-01-01 16:00:00,128.72255900000002,52.0875,0.0,0.0,-1525.414121,0.0,48.217393,0.0,0.0,41.359012,-642.8650849999999,0.0,0.0,0.0,0.0
2012-01-01 17:00:00,120.242526,59.4976,0.0,0.0,-1756.50613,0.0,75.382121,0.0,240.0,35.157788000000004,-697.116695,0.0,0.0,0.0,132.0
2012-01-01 18:00:00,149.161614,63.0835,0.0,0.0,-1860.56457,0.0,86.79130699999999,0.0,240.0,23.701289000000003,-398.192251,0.0,0.0,0.0,132.0
2012-01-01 19:00:00,230.26552400000003,64.5665,0.0,0.0,-1897.724337,0.0,102.411026,0.0,240.0,20.600676999999997,-580.740119,0.0,0.0,0.0,132.0
2012-01-01 20:00:00,294.409367,65.7369,0.0,0.0,-1930.6627260000002,0.0,124.686103,0.0,240.0,15.923482,-624.974754,0.0,0.0,0.0,26.4
2012-01-01 21:00:00,335.939787,65.0424,0.0,0.0,-1898.9060129999998,0.0,148.86271100000002,40.0,0.0,16.186246,-885.781598,0.0,0.0,0.0,0.0
2012-01-01 22:00:00,487.058332,60.2643,0.0,0.0,-1734.363439,0.0,219.49100499999997,0.0,0.0,21.494073999999998,-1066.11875,0.0,0.0,0.0,0.0
2012-01-01 23:00:00,745.15576,54.1993,0.0,0.0,-1487.705929,0.0,253.718563,0.0,0.0,36.892029,-1092.860641,0.0,0.0,0.0,0.0
2012-01-02 00:00:00,0.0,48.4526,0.0,0.0,-1276.601701,0.0,262.27545200000003,0.0,0.0,61.11884499999999,-950.95877,0.0,0.0,0.0,0.0
2012-01-02 01:00:00,0.0,44.8773,0.0,0.0,-1133.655934,0.0,244.21090800000002,0.0,0.0,65.690934,-879.1294710000001,0.0,0.0,0.0,0.0
2012-01-02 02:00:00,0.0,43.2597,0.0,0.0,-1269.0435,0.0,303.56583900000004,0.0,0.0,39.256902000000004,-886.11765,0.0,0.0,0.0,0.0
2012-01-02 03:00:00,0.0,42.764,0.0,0.0,-1258.1391,0.0,422.411525,0.0,0.0,45.458126,-822.711063,0.0,0.0,0.0,0.0
2012-01-02 04:00:00,0.0,44.1967,0.0,0.0,-906.310744,0.0,434.9073,0.0,0.0,62.485216,-816.199826,0.0,0.0,0.0,0.0
2012-01-02 05:00:00,0.0,49.1491,0.0,0.0,-1464.9166,0.0,416.163638,0.0,0.0,107.78568500000002,-779.464278,0.0,0.0,0.0,0.0
2012-01-02 06:00:00,0.0,56.2277,0.0,0.0,-1216.236898,0.0,545.060274,0.0,0.0,148.724275,-785.158725,0.0,0.0,0.0,0.0
2012-01-02 07:00:00,0.0,62.4753,0.0,0.0,-1420.67392,0.0,571.274237,0.0,0.0,121.449399,-757.564757,0.0,0.0,0.0,0.0
2012-01-02 09:00:00,0.0,71.9305,0.0,0.0,-1445.05463,0.0,435.891905,0.0,0.0,215.45647599999998,-1091.294096,0.0,0.0,0.0,0.0
2012-01-02 10:00:00,0.0,73.0781,0.0,0.0,-1320.983951,0.0,573.793185,28.785577000000004,0.0,268.891657,-1249.201533,0.0,0.0,0.0,0.0
2012-01-02 11:00:00,0.0,72.9185,0.0,0.0,-2161.0382,0.0,633.5900889999999,0.0,0.0,319.133809,-1347.11811,0.0,0.0,0.0,0.0
2012-01-02 12:00:00,0.0,73.1449,0.0,0.0,-1254.508936,0.0,718.940699,0.0,0.0,0.0,-1396.127146,0.0,0.0,0.0,0.0
2012-01-02 13:00:00,0.0,71.1307,0.0,0.0,-2105.7711,0.0,819.052012,0.0,0.0,323.06782000000004,-1344.106822,0.0,0.0,0.0,0.0
2012-01-02 14:00:00,0.0,69.6907,0.0,0.0,-1568.054551,0.0,780.705197,0.0,0.0,283.399259,-1366.1935939999998,0.0,0.0,0.0,0.0
2012-01-02 15:00:00,0.0,69.2141,0.0,0.0,-2042.986,0.0,555.990146,0.0,0.0,0.0,-1405.368339,0.0,0.0,0.0,0.0
2012-01-02 16:00:00,0.0,70.6805,0.0,0.0,-1621.5061380000002,0.0,371.885131,40.0,0.0,172.74088,-985.5838259999999,0.0,0.0,0.0,0.0
2012-01-02 17:00:00,1056.525194,76.3066,0.0,0.0,-2019.618625,0.0,340.645693,40.0,240.0,116.719652,-996.6329300000001,0.0,0.0,0.0,132.0
2012-01-02 18:00:00,930.846749,78.3818,0.0,0.0,-2127.521887,0.0,287.81029700000005,40.0,240.0,97.958321,-1183.937545,0.0,0.0,0.0,132.0
2012-01-02 19:00:00,793.644156,78.4897,0.0,0.0,-2089.219173,0.0,289.44018,40.0,240.0,50.345532,-1234.246533,0.0,0.0,0.0,132.0
2012-01-02 21:00:00,615.9983269999999,74.889,0.0,0.0,-2002.816651,0.0,145.602944,40.0,240.0,37.417556,-1197.730515,0.0,0.0,0.0,132.0
2012-01-02 22:00:00,389.646665,68.8879,0.0,0.0,-1770.815461,0.0,71.307412,40.0,240.0,38.416058,-1134.85495,0.0,0.0,0.0,132.0
2012-01-02 23:00:00,319.414593,62.7997,0.0,0.0,-1656.322062,0.0,54.736928000000006,40.0,240.0,65.585829,-1053.7698679999999,0.0,0.0,0.0,132.0
2012-01-03 00:00:00,233.74451200000001,56.488,0.0,0.0,-1437.610727,0.0,42.5128,40.0,0.0,108.101001,-1317.7573320000001,0.0,0.0,0.0,0.0
2012-01-03 01:00:00,241.13736200000002,52.7817,0.0,0.0,-1341.438416,0.0,31.511084999999998,40.0,0.0,71.41918299999999,-1189.456823,0.0,0.0,0.0,0.0
2012-01-03 02:00:00,390.081539,51.0122,0.0,0.0,-1278.083151,0.0,21.188488,8.0,0.0,35.262893,-1092.528149,0.0,0.0,0.0,0.0
2012-01-03 03:00:00,587.948986,50.1487,0.0,0.0,-1200.320452,0.0,17.52125,0.0,0.0,19.444516,-817.597276,0.0,0.0,0.0,0.0
2012-01-03 04:00:00,648.831278,51.4137,0.0,0.0,-1269.143308,0.0,13.446541,0.0,0.0,12.770318,-991.698808,0.0,0.0,0.0,0.0
2012-01-03 05:00:00,550.767301,56.1645,0.0,0.0,-1445.823955,0.0,18.879486,0.0,49.359451,11.719263,-971.8240470000001,0.0,0.0,0.0,0.0
2012-01-03 07:00:00,605.7788,71.2706,0.0,0.0,-1930.5660460000001,0.0,50.933865999999995,0.0,240.0,7.672700999999999,-842.8126869999999,0.0,0.0,0.0,132.0
2012-01-03 08:00:00,655.393076,76.2854,0.0,0.0,-2129.752915,0.0,101.296192,0.0,240.0,20.790316,-789.2870690000001,0.0,0.0,0.0,132.0
2012-01-03 09:00:00,737.249446,79.1385,0.0,0.0,-2166.1907260000003,0.0,179.20228400000002,0.0,240.0,53.700588,-1237.098278,0.0,0.0,0.0,132.0
2012-01-03 10:00:00,760.889513,79.5513,0.0,0.0,-2127.9208559999997,0.0,260.030148,40.0,0.0,89.39457800000001,-1494.733086,0.0,0.0,0.0,0.0
2012-01-03 11:00:00,748.815933,78.5175,0.0,0.0,-2080.316698,0.0,300.710799,40.0,0.0,96.205166,-1506.6228449999999,0.0,0.0,0.0,0.0
2012-01-03 12:00:00,836.131889,78.0239,0.0,0.0,-2085.4840670000003,0.0,327.79875400000003,0.0,0.0,104.176974,-1525.92324,0.0,0.0,0.0,0.0
2012-01-03 13:00:00,741.88011,75.0936,0.0,0.0,-2038.4215649999999,0.0,325.541124,0.0,0.0,111.61951299999998,-1431.8937130000002,0.0,0.0,0.0,0.0
2012-01-03 14:00:00,565.6615009999999,73.4111,0.0,0.0,-2028.973645,0.0,286.749208,0.0,0.0,92.89089399999999,-1480.3953720000002,0.0,0.0,0.0,0.0
2012-01-03 15:00:00,444.744508,73.5836,0.0,0.0,-2083.281692,0.0,225.887704,0.0,95.523663,73.544586,-1519.505875,0.0,0.0,0.0,26.4
2012-01-03 16:00:00,277.884173,75.4767,0.0,0.0,-2221.324134,0.0,107.30067700000001,0.0,240.0,27.695297999999998,-99.657312,0.0,0.0,921.7,132.0
2012-01-03 17:00:00,272.230818,80.6916,0.0,0.0,-2387.339337,516.0,91.409311,0.0,240.0,24.016605,-93.49125500000001,0.0,0.0,921.7,132.0
2012-01-03 18:00:00,258.532302,82.4305,0.0,0.0,-2425.651086,516.0,79.72847800000001,40.0,240.0,15.397955,-257.825653,0.0,0.0,921.7,132.0
2012-01-03 19:00:00,322.893581,82.6923,0.0,0.0,-2415.5210899999997,516.0,79.321007,40.0,240.0,9.406941999999999,-325.853903,0.0,0.0,921.7,132.0
2012-01-03 21:00:00,458.574117,77.5201,0.0,0.0,-2257.814407,77.954888,88.42119100000001,40.0,240.0,17.02709,-288.242263,0.0,0.0,921.7,132.0
2012-01-03 22:00:00,515.542547,71.264,0.0,0.0,-2051.5509239999997,0.0,114.635154,40.0,240.0,14.189242000000002,-216.25785699999997,0.0,0.0,0.0,132.0
2012-01-03 23:00:00,559.899645,65.4683,0.0,0.0,-1864.398616,0.0,120.203923,0.0,240.0,12.297343,-779.025185,0.0,0.0,0.0,132.0
2012-01-04 00:00:00,540.547773,59.2143,0.0,0.0,-1686.744906,0.0,133.51463999999999,0.0,240.0,15.503060000000001,-1303.7666140000001,0.0,0.0,0.0,132.0
2012-01-04 01:00:00,565.987874,55.1356,0.0,0.0,-1580.537991,0.0,197.080104,40.0,0.0,36.524159000000004,-1233.976138,0.0,0.0,0.0,0.0
2012-01-04 02:00:00,624.043487,53.2526,0.0,0.0,-1540.377679,0.0,256.570859,0.0,0.0,69.579837,-1127.020937,0.0,0.0,0.0,0.0
2012-01-04 03:00:00,777.3364,52.5679,0.0,0.0,-1523.2311849999999,0.0,312.93767,0.0,0.0,79.669965,-1098.250456,0.0,0.0,0.0,0.0
2012-01-04 04:00:00,887.7942710000001,53.4514,0.0,0.0,-1530.469102,0.0,320.679618,0.0,0.0,84.136948,-1054.810702,0.0,0.0,0.0,0.0
2012-01-04 05:00:00,635.132762,58.0029,0.0,0.0,-1612.094329,0.0,264.991925,0.0,0.0,121.65961000000001,-1062.549831,0.0,0.0,0.0,0.0
2012-01-04 06:00:00,615.1285799999999,65.4507,0.0,0.0,-1738.528739,0.0,195.178573,0.0,0.0,86.974797,-1094.063819,0.0,0.0,0.0,0.0
2012-01-04 07:00:00,634.045578,73.0082,0.0,0.0,-1947.9461260000003,0.0,122.784572,0.0,0.0,50.450637,-1188.062985,0.0,0.0,0.0,0.0
2012-01-04 08:00:00,719.403543,78.1453,0.0,0.0,-2156.608768,0.0,184.022932,40.0,0.0,64.785327,-1336.4879310000001,0.0,0.0,0.0,0.0
2012-01-04 09:00:00,891.630907,80.3429,0.0,0.0,-2169.57513,0.0,279.730925,40.0,0.0,83.54259,-1513.03445,0.0,0.0,0.0,0.0
2012-01-04 10:00:00,966.949151,80.3521,0.0,0.0,-2090.8781480000002,0.0,342.864845,40.0,0.0,101.93169,-1593.548586,0.0,0.0,0.0,0.0
2012-01-04 11:00:00,871.994386,78.9898,0.0,0.0,-1909.2313649999999,0.0,360.698879,40.0,0.0,111.05511200000001,-1586.642438,0.0,0.0,0.0,0.0
2012-01-04 12:00:00,900.9322900000001,78.5093,0.0,0.0,-1813.029143,0.0,364.10603399999997,40.0,0.0,149.236206,-1284.310645,0.0,0.0,0.0,0.0
2012-01-04 13:00:00,1145.8829119999998,75.1939,0.0,0.0,-1865.50188,0.0,451.6578769999999,40.0,0.0,144.14453,-1497.642662,0.0,0.0,0.0,0.0
2012-01-04 14:00:00,1079.574865,73.6919,0.0,0.0,-1911.779373,0.0,298.37393,40.0,0.0,125.04026599999999,-1489.89647,0.0,0.0,0.0,0.0
2012-01-04 15:00:00,1133.527551,74.0135,0.0,0.0,-1981.7975219999998,0.0,230.476989,40.0,0.0,103.838806,-1507.267724,0.0,0.0,0.0,0.0
2012-01-04 16:00:00,1010.428601,75.7659,0.0,0.0,-2074.3278809999997,0.0,228.31954199999998,40.0,0.0,40.728379,-1073.943304,0.0,0.0,0.0,0.0
2012-01-04 17:00:00,1009.1239810000001,80.7752,0.0,0.0,-2210.2519780000002,0.0,229.813602,0.0,0.0,60.435658999999994,-1066.3459970000001,0.0,0.0,0.0,0.0
2012-01-04 18:00:00,639.26406,82.8579,0.0,0.0,-2094.905279,0.0,165.840666,0.0,240.0,63.378613,-1219.904454,0.0,0.0,0.0,132.0
2012-01-04 19:00:00,805.168305,83.0642,0.0,0.0,-2061.875343,0.0,138.540114,0.0,240.0,57.3876,-467.089983,0.0,0.0,0.0,132.0
2012-01-04 20:00:00,677.315492,82.2572,0.0,0.0,-2009.6019199999998,0.0,90.322722,0.0,240.0,32.057176,-292.786786,0.0,0.0,0.0,132.0
2012-01-04 21:00:00,612.301903,78.5641,0.0,0.0,-1902.98667,0.0,101.867731,0.0,240.0,31.531647999999997,-227.5039,0.0,0.0,0.0,132.0
2012-01-04 22:00:00,685.795526,72.3466,0.0,0.0,-1761.224586,0.0,85.704718,0.0,240.0,36.366501,-807.4509429999999,0.0,0.0,0.0,132.0
2012-01-04 23:00:00,700.798662,66.1408,0.0,0.0,-1688.2650370000001,0.0,74.838827,0.0,143.11688600000002,43.0407,-1052.8958810000001,0.0,0.0,0.0,132.0
2012-01-05 00:00:00,727.978256,59.7418,0.0,0.0,-1562.071784,0.0,60.305696999999995,0.0,240.0,37.995636,-1319.076219,0.0,0.0,0.0,132.0
2012-01-05 01:00:00,529.4584990000001,55.7895,0.0,0.0,-1499.564376,0.0,62.071404,0.0,240.0,35.473104,-1174.169567,0.0,0.0,0.0,132.0
2012-01-05 02:00:00,538.808279,53.9307,0.0,0.0,-1441.156018,0.0,39.253032,0.0,240.0,31.794412,-1093.604916,0.0,0.0,0.0,132.0
2012-01-05 03:00:00,520.108718,52.9481,0.0,0.0,-1423.019281,0.0,41.290387,0.0,240.0,37.154792,-1062.985416,0.0,0.0,0.0,132.0
2012-01-05 04:00:00,665.573908,53.8283,0.0,0.0,-1488.390744,0.0,47.674098,0.0,240.0,46.351523,-1056.554832,0.0,0.0,0.0,132.0
2012-01-05 05:00:00,812.343717,57.6695,0.0,0.0,-1612.32435,0.0,57.317577,0.0,240.0,38.521164,-1048.053014,0.0,0.0,0.0,132.0
2012-01-05 06:00:00,753.418357,64.9368,0.0,0.0,-1840.1645870000002,0.0,66.961055,0.0,240.0,37.259898,-1003.897625,0.0,0.0,0.0,132.0
2012-01-05 07:00:00,609.9100980000001,71.8632,0.0,0.0,-2004.3703510000003,0.0,85.840541,0.0,240.0,42.042198,-1095.7325560000002,0.0,0.0,0.0,132.0
2012-01-05 08:00:00,695.278381,76.8627,0.0,0.0,-2127.680884,0.0,161.945097,0.0,240.0,57.09803,-1246.043845,0.0,0.0,0.0,132.0
2012-01-05 10:00:00,1169.014813,79.0874,0.0,0.0,-1893.107418,0.0,326.81851,0.0,240.0,0.0,-981.1695550000001,0.0,0.0,0.0,132.0
2012-01-05 11:00:00,1484.743908,77.7274,0.0,0.0,-1513.669813,0.0,420.970833,11.545844,0.0,0.0,-1477.175796,0.0,0.0,0.0,0.0
2012-01-05 12:00:00,1533.074349,77.0959,0.0,0.0,-2282.2058,0.0,472.645521,0.0,0.0,0.0,-1489.239595,0.0,0.0,0.0,0.0
2012-01-05 13:00:00,1537.266644,73.515,0.0,0.0,-2178.1059,0.0,441.28409800000003,0.0,0.0,0.0,-1384.642559,0.0,0.0,0.0,0.0
2012-01-05 14:00:00,1506.040872,71.1129,0.0,0.0,-2098.1854,0.0,402.566397,40.0,0.0,0.0,-1420.102274,0.0,0.0,0.0,0.0
2012-01-05 15:00:00,1440.0508619999998,70.5095,0.0,0.0,-2080.1694,0.0,333.80503799999997,0.0,0.0,0.0,-1389.862564,0.0,0.0,0.0,0.0
2012-01-05 16:00:00,1240.694125,71.3892,0.0,0.0,-1570.718249,0.0,217.046179,40.0,0.0,0.0,-1028.727498,0.0,0.0,0.0,0.0
2012-01-05 17:00:00,1241.346435,74.6313,0.0,0.0,-1667.693138,0.0,198.43833999999998,40.0,15.314931,0.0,-1298.359946,0.0,0.0,0.0,0.0
2012-01-05 18:00:00,1303.750784,74.7482,0.0,0.0,-1525.189288,0.0,222.34330099999997,40.0,0.0,0.0,-1016.338866,0.0,0.0,0.0,0.0
2012-01-05 19:00:00,1199.381142,74.9426,0.0,0.0,-2200.118,0.0,214.46552999999997,40.0,0.0,0.0,-1145.267453,0.0,0.0,0.0,0.0
2012-01-05 21:00:00,1325.929333,72.9876,0.0,0.0,-2142.5481,0.0,252.631973,40.0,32.685069,0.0,-1125.173941,0.0,0.0,0.0,26.4
2012-01-05 22:00:00,1592.289358,69.1106,0.0,0.0,-2025.9182,0.0,315.789967,40.0,0.0,0.0,-1072.541908,0.0,0.0,0.0,0.0
2012-01-05 23:00:00,1650.344972,64.0974,0.0,0.0,-1877.2525,0.0,301.392661,40.0,0.0,0.0,-1330.721325,0.0,0.0,0.0,0.0
2012-01-06 00:00:00,1720.1421699999999,58.0594,0.0,0.0,-1704.4751,0.0,269.06663399999996,40.0,0.0,0.0,-1199.210327,0.0,0.0,0.0,0.0
2012-01-06 01:00:00,1767.978257,53.5692,0.0,0.0,-1572.4707,0.0,303.43001499999997,40.0,0.0,0.0,-1122.3246980000001,0.0,0.0,0.0,0.0
2012-01-06 02:00:00,1718.4026760000002,50.4978,0.0,0.0,-1484.5581,0.0,375.688193,40.0,0.0,0.0,-1045.8567369999998,0.0,0.0,0.0,0.0
2012-01-06 04:00:00,1788.8521850000002,49.023,0.0,0.0,-1443.0401,0.0,330.05144900000005,36.539566,0.0,0.0,-1017.6049310000001,0.0,0.0,0.0,0.0
2012-01-06 05:00:00,1737.754548,49.4205,0.0,0.0,-1457.3987,0.0,309.134608,40.0,0.0,0.0,-1039.701382,0.0,0.0,0.0,0.0
2012-01-06 06:00:00,1766.891073,51.0352,0.0,0.0,-1505.8928,0.0,276.94440499999996,40.0,0.0,0.0,-1062.128798,0.0,0.0,0.0,0.0
2012-01-06 07:00:00,0.0,51.9016,0.0,0.0,-551.41851,0.0,291.477535,40.0,0.0,0.0,-1127.022829,0.0,0.0,0.0,0.0
2012-01-06 08:00:00,0.0,55.4508,0.0,0.0,-600.115226,0.0,437.115359,40.0,0.0,0.0,-855.95343,0.0,0.0,0.0,0.0
2012-01-06 09:00:00,0.0,58.5784,0.0,0.0,-655.044396,0.0,443.225434,39.914590999999994,0.0,0.0,-977.992242,0.0,0.0,0.0,0.0
2012-01-06 10:00:00,0.0,60.4082,0.0,0.0,-671.468873,0.0,417.57543,0.0,0.0,0.0,-1020.0983679999999,0.0,0.0,0.0,0.0
2012-01-06 11:00:00,0.0,60.2438,0.0,0.0,-604.313478,0.0,438.5826,0.0,0.0,0.0,-1483.3211919999999,0.0,0.0,0.0,0.0
2012-01-06 13:00:00,0.0,59.1364,0.0,0.0,-675.438799,0.0,525.73048,0.0,0.0,0.0,-1380.140306,0.0,0.0,0.0,0.0
2012-01-06 14:00:00,0.0,56.176,0.0,0.0,-681.445946,0.0,462.2216,0.0,0.0,0.0,-1405.096884,0.0,0.0,0.0,0.0
2012-01-06 15:00:00,0.0,55.5778,0.0,0.0,-671.582524,0.0,483.992811,0.0,0.0,0.0,-944.7781859999999,0.0,0.0,0.0,0.0
2012-01-06 16:00:00,0.0,56.91,0.0,0.0,-800.593093,0.0,458.94808499999994,0.0,240.0,243.52943100000002,-976.058393,0.0,0.0,0.0,132.0
2012-01-06 17:00:00,562.1233480000001,62.1933,0.0,0.0,-977.3236789999999,0.0,459.76302699999997,0.0,240.0,216.41221299999998,-976.6486269999999,0.0,0.0,0.0,132.0
2012-01-06 18:00:00,1417.905081,65.864,0.0,0.0,-1343.857426,0.0,434.228182,0.0,240.0,198.54427900000002,-333.809008,0.0,0.0,0.0,132.0
2012-01-06 19:00:00,1355.718169,67.7613,0.0,0.0,-1578.773919,0.0,327.334976,0.0,240.0,171.847483,-216.976056,0.0,0.0,0.0,132.0
2012-01-06 20:00:00,1270.917834,69.4357,0.0,0.0,-1728.038587,0.0,211.61323399999998,0.0,240.0,140.94646799999998,-659.991521,0.0,0.0,0.0,132.0
2012-01-06 21:00:00,1018.908635,69.6747,0.0,0.0,-1833.413403,0.0,138.268467,0.0,240.0,96.697055,-727.5654559999999,0.0,0.0,0.0,132.0
2012-01-06 22:00:00,866.2680330000001,66.1498,0.0,0.0,-1835.9696379999998,0.0,127.674223,0.0,240.0,64.534774,-745.76932,0.0,0.0,0.0,132.0
2012-01-06 23:00:00,731.239808,61.1305,0.0,0.0,-1694.441387,0.0,119.524805,0.0,240.0,67.845597,-1006.8773800000001,0.0,0.0,0.0,132.0
2012-01-07 00:00:00,592.950031,55.4935,0.0,0.0,-1503.660792,0.0,124.414456,40.0,0.0,56.651861,-835.221621,0.0,0.0,0.0,0.0
2012-01-07 01:00:00,643.830232,51.1836,0.0,0.0,-1370.5130880000002,0.0,150.764242,40.0,0.0,54.65485699999999,-695.002352,0.0,0.0,0.0,0.0
2012-01-07 02:00:00,803.42881,49.1845,0.0,0.0,-1321.5467230000002,0.0,185.670918,40.0,0.0,57.650364,-1064.178011,0.0,0.0,0.0,0.0
2012-01-07 03:00:00,913.016935,48.1522,0.0,0.0,-1327.823659,0.0,150.492595,40.0,0.0,72.470238,-997.4692560000001,0.0,0.0,0.0,0.0
2012-01-07 04:00:00,999.991637,48.5627,0.0,0.0,-1369.079652,0.0,131.47728500000002,40.0,0.0,113.25117,-933.0555949999999,0.0,0.0,0.0,0.0
2012-01-07 05:00:00,933.45599,50.0282,0.0,0.0,-1432.1064390000001,0.0,101.324437,0.09060599999999999,0.0,80.09038699999999,-870.7464869999999,0.0,0.0,0.0,0.0
2012-01-07 06:00:00,952.3729880000001,52.7589,0.0,0.0,-1519.612929,0.0,70.356646,0.0,0.0,56.651861,-863.493432,0.0,0.0,0.0,0.0
2012-01-07 07:00:00,945.849885,55.711,0.0,0.0,-1612.019392,0.0,57.589224,0.0,0.0,60.015237,-795.169071,0.0,0.0,0.0,0.0
2012-01-07 08:00:00,986.019848,59.9716,0.0,0.0,-1712.120437,0.0,93.90958499999999,0.0,0.0,81.710135,-781.9898860000001,0.0,0.0,0.0,0.0
2012-01-07 09:00:00,1033.679318,64.054,0.0,0.0,-1775.6717449999999,0.0,166.370125,0.0,0.0,88.223268,-904.2413449999999,0.0,0.0,0.0,0.0
2012-01-07 10:00:00,1149.006834,64.9919,0.0,0.0,-1774.29732,0.0,234.535492,0.0,0.0,96.238463,-948.7748640000001,0.0,0.0,0.0,0.0
2012-01-07 11:00:00,1079.333304,65.0579,0.0,0.0,-1769.189741,0.0,251.131189,0.0,0.0,129.495406,-977.316816,0.0,0.0,0.0,0.0
2012-01-07 12:00:00,958.1107220000001,66.0813,0.0,0.0,-1797.097259,0.0,259.151514,0.0,0.0,157.74215900000002,-1021.860749,0.0,0.0,0.0,0.0
2012-01-07 13:00:00,860.978248,65.159,0.0,0.0,-1781.388861,0.0,243.093993,0.0,0.0,166.597388,-1082.628797,0.0,0.0,0.0,0.0
2012-01-07 14:00:00,784.132485,62.9893,0.0,0.0,-1748.627903,0.0,214.425915,0.0,0.0,172.483625,-1084.047233,0.0,0.0,0.0,0.0
2012-01-07 15:00:00,838.096855,61.8004,0.0,0.0,-1748.0537329999997,0.0,172.60578600000002,0.0,0.0,142.77639399999998,-1090.1746890000002,0.0,0.0,0.0,0.0
2012-01-07 16:00:00,699.494041,62.8423,0.0,0.0,-1843.603805,0.0,53.24286800000001,40.0,240.0,93.17602099999999,-1124.262276,0.0,0.0,0.0,0.0
2012-01-07 17:00:00,768.4214929999999,69.0243,0.0,0.0,-2031.3234559999999,0.0,60.03405,0.0,240.0,86.71203299999999,-972.953342,0.0,0.0,0.0,132.0
2012-01-07 18:00:00,916.2784859999999,72.3794,0.0,0.0,-2119.893012,0.0,55.823517,40.0,240.0,63.641377,-942.46884,0.0,0.0,0.0,132.0
2012-01-07 19:00:00,899.31842,73.8806,0.0,0.0,-2159.684929,0.0,43.599389,40.0,240.0,63.95669300000001,-1043.188182,0.0,0.0,0.0,132.0
2012-01-07 20:00:00,792.774409,74.0781,0.0,0.0,-2168.57084,0.0,43.599389,40.0,240.0,67.53028,-1042.4392269999998,0.0,0.0,0.0,132.0
2012-01-07 21:00:00,669.705206,71.0498,0.0,0.0,-2079.461609,0.0,45.636744,40.0,240.0,62.853086,-955.4051820000001,0.0,0.0,0.0,132.0
2012-01-07 22:00:00,690.796571,66.5565,0.0,0.0,-1937.75908,0.0,42.920271,0.0,240.0,42.357514,-891.683021,0.0,0.0,0.0,132.0
2012-01-07 23:00:00,730.804934,61.6179,0.0,0.0,-1783.290469,0.0,42.648623,40.0,240.0,26.644243,-866.465602,0.0,0.0,0.0,132.0
2012-01-08 00:00:00,470.098265,56.3689,0.0,0.0,-1622.058698,0.0,37.894796,0.0,240.0,13.663714,-749.751654,0.0,0.0,0.0,132.0
2012-01-08 01:00:00,312.674054,51.9028,0.0,0.0,-1486.4962269999999,0.0,36.944031,0.0,110.77543899999999,9.459494,-906.7329550000001,0.0,0.0,0.0,132.0
