time,load_node_153,prod_gen_31,prod_gen_30,export_node_59,prod_gen_12,prod_gen_5,prod_gen_2,renew_node_153,prod_gen_4,prod_gen_32,renew_node_24,prod_gen_44,prod_gen_1,prod_gen_34,export_node_108,export_node_130,load_node_16,prod_gen_13,renew_node_143,prod_gen_45
2012-03-25 12:00:00,58.297,0.0,0.0,10.811212,0.0,0.0,0.0,290.68354700000003,0.0,0.0,465.505,0.0,0.0,0.0,-17.9835,-6.452858,106.3754,0.0,195.600702,0.0
2012-03-25 13:00:00,55.5679,0.0,0.0,10.417764,0.0,0.0,0.0,291.044901,0.0,0.0,406.09090499999996,0.0,0.0,0.0,-17.1518,-4.641280999999999,100.5675,0.0,0.0,0.0
2012-03-25 14:00:00,53.8929,0.0,0.0,8.207542,0.0,0.0,0.0,279.61509900000004,0.0,0.0,378.268252,0.0,0.0,0.0,-16.6318,-6.18225,97.7757,0.0,0.0,0.0
2012-03-25 15:00:00,52.6226,0.0,0.0,3.992407,0.0,0.0,0.0,224.841298,0.0,0.0,335.40835400000003,0.0,0.0,0.0,29.575139,-7.785674,93.5777,0.0,419.974779,0.0
2012-03-25 16:00:00,52.7636,0.0,0.0,5.38215,0.0,0.0,0.0,156.32183899999998,0.0,0.0,240.665433,0.0,0.0,0.0,10.016938,-15.394601999999999,92.1716,0.0,356.167784,0.0
2012-03-25 17:00:00,53.6935,0.0,0.0,-5.122179,0.0,0.0,0.0,86.750112,0.0,0.0,155.996237,0.0,0.0,40.0,-13.402102,-22.635627,91.9678,0.0,337.679281,0.0
2012-03-25 18:00:00,60.3251,27.099904,0.0,-7.277452,0.0,0.0,0.0,65.89966,240.0,0.0,88.134152,0.0,0.0,40.0,-15.799179999999998,-27.417414,93.9445,0.0,364.42400200000003,0.0
2012-03-25 19:00:00,67.5025,146.0,0.0,-12.292653999999999,0.0,630.0,0.0,93.765047,240.0,50.0,55.605143000000005,0.0,0.0,40.0,-17.609023999999998,-32.652241,103.0944,60.0,225.26447799999997,0.0
2012-03-25 20:00:00,66.169,146.0,0.0,-13.465292000000002,0.0,630.0,0.0,73.82346700000001,240.0,50.0,46.70832,0.0,0.0,40.0,-12.178981,-31.803196000000003,116.7072,60.0,120.242526,0.0
2012-03-25 21:00:00,61.6659,146.0,0.0,-13.209883999999999,0.0,630.0,0.0,42.92062,240.0,50.0,46.70832,0.0,0.0,40.0,-11.769708,-29.545616,112.978,60.0,71.97156600000001,0.0
2012-03-25 22:00:00,56.1089,146.0,0.0,-12.956131,0.0,630.0,0.0,49.787919,240.0,50.0,60.33158,0.0,0.0,40.0,-12.241787,-25.992407999999998,109.208,60.0,72.189003,0.0
2012-03-25 23:00:00,51.425,146.0,0.0,-11.930452,0.0,126.0,0.0,64.711089,240.0,0.0,91.748486,0.0,0.0,40.0,-10.574309,-23.0254,100.3434,60.0,85.45264499999999,0.0
2012-03-26 00:00:00,49.0042,12.76104,0.0,-12.036488,0.0,630.0,0.0,52.297125,0.0,0.0,80.349432,0.0,0.0,40.0,-7.323144,-21.750451,91.7437,60.0,91.540874,0.0
2012-03-26 01:00:00,47.6102,0.0,0.0,-11.996722,0.0,630.0,0.0,45.693952,0.0,0.0,48.932526,0.0,0.0,40.0,6.544212,-20.355123000000003,87.4234,12.0,120.242526,0.0
2012-03-26 02:00:00,47.3076,0.0,0.0,-11.982457,0.0,630.0,0.0,63.78664499999999,0.0,0.0,37.255446,0.0,0.0,0.0,21.387682,-17.746958,83.9795,0.0,136.550282,0.0
2012-03-26 03:00:00,48.7447,0.0,0.0,-12.054388000000001,0.0,630.0,0.0,78.709814,0.0,0.0,25.30034,0.0,0.0,0.0,27.372978999999997,-17.092131,83.1847,60.0,111.762492,0.0
2012-03-26 04:00:00,54.9803,146.0,0.0,-13.947967000000002,0.0,630.0,0.0,72.10664200000001,240.0,50.0,21.686006,0.0,0.0,0.0,18.274365,-18.441917999999998,82.0639,60.0,78.059795,0.0
2012-03-26 05:00:00,64.7656,146.0,119.726146,-16.076095000000002,0.0,630.0,0.0,58.504107,240.0,50.0,29.470726000000003,0.0,0.0,0.0,5.2015,-24.78105,84.815,60.0,69.797198,0.0
2012-03-26 06:00:00,71.0795,146.0,1050.0,-13.132423999999999,0.0,630.0,0.0,66.653426,240.0,50.0,55.340173,0.0,0.0,0.0,-3.692827,-27.853537,93.4962,60.0,102.503754,0.0
2012-03-26 07:00:00,73.4709,146.0,0.0,-3.601646,0.0,630.0,0.0,110.05539399999999,240.0,50.0,159.057513,0.0,0.0,31.172714000000003,9.439836999999999,-19.11956,101.6476,60.0,192.54837,0.0
2012-03-26 08:00:00,75.7986,146.0,0.0,2.5719119999999998,0.0,0.0,0.0,178.910126,240.0,50.0,330.163253,0.0,0.0,40.0,23.86626,-16.489591,119.7844,0.0,299.175232,0.0
2012-03-26 09:00:00,75.7506,0.0,0.0,7.980844,0.0,0.0,0.0,235.07469500000002,0.0,0.0,440.29522199999997,0.0,0.0,0.0,37.894788,-15.13771,126.0813,0.0,368.69946200000004,0.0
2012-03-26 10:00:00,75.6551,0.0,0.0,15.715164000000001,0.0,0.0,0.0,295.706749,0.0,0.0,569.953575,0.0,0.0,0.0,69.406396,-10.11373,129.2807,0.0,461.00660199999993,0.0
2012-03-26 11:00:00,74.6734,0.0,0.0,-20.8986,0.0,0.0,0.0,326.613007,0.0,0.0,692.844149,0.0,0.0,0.0,64.91051800000001,-7.490778999999999,132.256,0.0,557.628639,0.0
2012-03-26 12:00:00,71.4445,0.0,0.0,35.198454999999996,0.0,0.0,0.0,338.378727,0.0,0.0,784.720197,0.0,0.0,0.0,-22.0988,-1.7731810000000001,125.5311,0.0,576.904794,0.0
2012-03-26 13:00:00,69.9966,0.0,0.0,25.668347,0.0,0.0,0.0,323.571216,0.0,0.0,792.9210879999999,0.0,0.0,0.0,-21.6035,7.03915,126.8353,0.0,184.871692,0.0
2012-03-26 14:00:00,69.0658,0.0,0.0,15.365004999999998,0.0,0.0,0.0,307.043746,0.0,0.0,703.298654,0.0,0.0,0.0,-21.301,3.107055,126.387,0.0,0.0,0.0
2012-03-26 15:00:00,68.3872,0.0,0.0,5.255866999999999,0.0,0.0,0.0,284.088388,0.0,0.0,605.041636,0.0,0.0,0.0,34.511834,3.4935910000000003,124.7771,0.0,483.105787,0.0
2012-03-26 16:00:00,67.7879,0.0,0.0,-0.697171,0.0,0.0,0.0,270.678001,0.0,0.0,487.565711,0.0,0.0,0.0,17.218207999999997,-6.340957,123.4117,0.0,492.23145,0.0
2012-03-26 17:00:00,68.0683,0.0,0.0,-8.41382,0.0,0.0,0.0,304.263308,0.0,0.0,320.651956,0.0,0.0,40.0,-1.400379,-13.572485,118.2152,0.0,518.369224,0.0
2012-03-26 18:00:00,72.9397,0.0,0.0,-12.174899,0.0,0.0,0.0,310.87735299999997,0.0,15.994575,228.815164,0.0,0.0,40.0,-6.9490110000000005,-19.472472,116.4831,0.0,451.181267,0.0
2012-03-26 19:00:00,77.1278,146.0,0.0,-14.153927,0.0,0.0,0.0,300.04815,240.0,50.0,274.411381,0.0,0.0,40.0,15.074511,-21.079664,123.1672,60.0,339.853648,0.0
2012-03-26 20:00:00,71.8413,135.339056,0.0,-11.082801,0.0,0.0,0.0,290.011328,0.0,50.0,377.00287000000003,0.0,0.0,40.0,38.002853,-14.759406,132.582,0.0,226.351662,0.0
2012-03-26 21:00:00,65.9577,0.0,0.0,-8.255517999999999,0.0,0.0,0.0,271.258319,0.0,50.0,443.729041,0.0,0.0,40.0,51.120284999999996,-10.627208999999999,127.9765,0.0,134.158478,0.0
2012-03-26 22:00:00,61.2214,0.0,0.0,-1.271034,0.0,0.0,0.0,302.029102,0.0,0.0,408.69780099999997,0.0,0.0,40.0,47.121562,-15.199204,119.9882,0.0,58.055614,0.0
2012-03-26 23:00:00,56.5301,0.0,0.0,7.749256,0.0,0.0,0.0,370.041777,0.0,0.0,309.442621,0.0,0.0,2.318666,17.921995000000003,-17.445511,108.1891,0.0,31.52833,0.0
2012-03-27 00:00:00,53.399,0.0,0.0,22.377654999999997,0.0,630.0,0.0,371.758602,240.0,50.0,313.05695499999996,0.0,0.0,40.0,6.096226000000001,-19.968481,98.8965,0.0,20.221618,0.0
2012-03-27 01:00:00,52.0686,0.0,0.0,26.413494,0.0,0.0,0.0,271.65450899999996,240.0,50.0,405.917544,0.0,0.0,40.0,-9.356172,-20.718195,93.0886,0.0,14.785699,0.0
2012-03-27 02:00:00,51.6577,146.0,0.0,20.318246,0.0,242.43056600000003,0.0,220.28182900000002,240.0,50.0,326.958241,0.0,0.0,40.0,-13.026188000000001,-20.825335,91.4176,0.0,13.046205,0.0
2012-03-27 03:00:00,52.5526,146.0,0.0,18.626865,0.0,401.635402,0.0,184.228508,240.0,50.0,345.585964,0.0,0.0,40.0,-14.051775,-20.88254,89.9911,60.0,11.089275,0.0
2012-03-27 04:00:00,57.6446,146.0,0.0,6.0427599999999995,0.0,400.938267,0.0,174.587876,240.0,50.0,386.177718,0.0,0.0,40.0,-14.931626000000001,-23.047854,89.7262,60.0,10.219527000000001,0.0
2012-03-27 05:00:00,66.7228,146.0,0.0,-0.361379,0.0,207.42864699999998,0.0,153.061534,240.0,50.0,402.859261,0.0,0.0,40.0,-18.886945,-25.193713,91.3565,60.0,9.132344,0.0
2012-03-27 08:00:00,75.785,0.0,0.0,7.5306169999999995,0.0,0.0,0.0,206.428075,240.0,41.229577,573.774546,0.0,0.0,0.0,17.874814999999998,-4.370776,122.5558,0.0,263.847601,0.0
2012-03-27 09:00:00,75.5244,0.0,0.0,11.149804,0.0,0.0,0.0,270.97835,0.0,0.0,772.6062599999999,0.0,0.0,0.0,30.682644,-2.124742,128.2822,0.0,373.960734,0.0
2012-03-27 10:00:00,75.2778,0.0,0.0,17.797342,0.0,0.0,0.0,343.08038700000003,0.0,0.0,1225.131322,0.0,0.0,0.0,-23.302,1.7925240000000002,130.8499,0.0,525.511424,0.0
2012-03-27 11:00:00,74.4798,0.0,0.0,28.017971999999997,0.0,0.0,0.0,0.0,0.0,0.0,1442.494384,0.0,0.0,0.0,-23.0107,0.753912,133.0507,0.0,699.1018230000001,0.0
2012-03-27 12:00:00,71.1421,0.0,0.0,22.040671,0.0,0.0,0.0,0.0,0.0,0.0,1500.910405,0.0,0.0,0.0,-21.9736,2.235863,127.5689,0.0,643.3862839999999,0.0
2012-03-27 13:00:00,69.284,0.0,0.0,15.246630999999999,0.0,0.0,0.0,0.0,0.0,0.0,1329.875882,0.0,0.0,0.0,-21.3734,6.982774000000001,126.3666,0.0,279.290073,0.0
2012-03-27 14:00:00,68.7696,0.0,0.0,13.471378,0.0,0.0,0.0,0.0,0.0,0.0,1149.183327,0.0,0.0,0.0,-21.1856,0.523569,127.7931,0.0,179.05111399999998,0.0
2012-03-27 15:00:00,68.3759,0.0,0.0,10.644936,0.0,0.0,0.0,0.0,0.0,0.0,938.27441,0.0,0.0,0.0,-21.0786,-9.963961,125.8979,0.0,508.4046230000001,0.0
2012-03-27 16:00:00,67.7606,0.0,0.0,-18.9182,0.0,0.0,0.0,355.67497599999996,0.0,0.0,859.571144,0.0,0.0,0.0,-20.8971,-15.086348000000001,124.1046,0.0,452.038274,0.0
2012-03-27 17:00:00,67.7437,0.0,0.0,-10.028458,0.0,0.0,0.0,341.77494900000005,0.0,0.0,814.3296839999999,0.0,0.0,0.0,-8.106069,-23.834535,119.3157,0.0,368.5553,0.0
2012-03-27 18:00:00,72.7067,29.2,0.0,-14.960432,0.0,630.0,0.0,299.25577000000004,240.0,50.0,440.948784,0.0,0.0,40.0,-18.027388000000002,-32.920209,119.6417,60.0,351.16036,0.0
2012-03-27 19:00:00,77.1375,146.0,0.0,-18.665328,0.0,630.0,0.0,202.849454,240.0,50.0,340.859527,0.0,0.0,40.0,-21.778829,-36.217504999999996,125.8775,60.0,250.922016,0.0
2012-03-27 20:00:00,71.6893,146.0,0.0,-17.675886,0.0,630.0,0.0,137.742175,240.0,50.0,563.2800990000001,0.0,0.0,40.0,-20.146361,-32.45009,133.01,60.0,136.550282,0.0
2012-03-27 22:00:00,60.1172,146.0,0.0,-15.067888,0.0,630.0,0.0,63.78664499999999,240.0,50.0,579.127565,0.0,0.0,40.0,-15.815926999999999,-26.232706,118.4802,60.0,39.573489,0.0
2012-03-27 23:00:00,55.2495,0.0,0.0,-12.961339,0.0,630.0,0.0,94.425364,0.0,0.0,744.8308910000001,0.0,0.0,0.0,-12.157257000000001,-23.269669,106.1105,60.0,24.135479999999998,0.0
2012-03-28 00:00:00,52.7636,0.0,0.0,-9.602257,0.0,630.0,0.0,183.832317,0.0,0.0,853.8169710000001,0.0,0.0,0.0,-9.377355999999999,-22.100310999999998,99.5282,60.0,22.395985999999997,0.0
2012-03-28 01:00:00,51.5532,0.0,0.0,-9.664847,0.0,630.0,0.0,220.810082,0.6449060000000001,18.770423,833.5210940000001,0.0,0.0,8.0,-11.901506,-20.397624,93.2313,60.0,32.180640000000004,0.0
2012-03-28 02:00:00,51.1755,0.0,0.0,-9.608704,0.0,630.0,0.0,190.039299,0.0,0.0,631.396399,0.0,0.0,0.0,-13.040958,-18.051634,90.3987,60.0,42.182731,0.0
2012-03-28 03:00:00,52.5242,146.0,0.0,-10.661014,0.0,449.963035,0.0,156.098994,47.355094,50.0,578.8495389999999,0.0,0.0,40.0,-15.120957,-12.916419,89.1148,0.0,34.355007,0.0
2012-03-28 04:00:00,57.3407,146.0,0.0,-12.718069,0.0,0.0,0.0,131.667256,240.0,50.0,502.67049299999996,0.0,0.0,40.0,-16.915081,-14.867492000000002,88.6461,0.0,26.744721000000002,0.0
2012-03-28 05:00:00,66.1286,146.0,0.0,-16.44783,0.0,0.0,0.0,111.725676,240.0,50.0,501.55839000000003,0.0,0.0,40.0,-19.465041,-23.815075,91.4991,60.0,23.48317,0.0
2012-03-28 06:00:00,70.8935,146.0,0.0,-17.061992,0.0,0.0,0.0,106.12408500000001,240.0,50.0,528.245085,0.0,0.0,40.0,-16.65461,-24.689317000000003,97.5719,0.0,51.313862,0.0
2012-03-28 07:00:00,72.6372,146.0,0.0,-12.025203,0.0,630.0,0.0,139.590605,240.0,0.0,676.392279,0.0,0.0,0.0,-2.404325,-20.893055,105.173,60.0,154.629554,0.0
2012-03-28 08:00:00,73.9644,0.0,0.0,-5.101682,0.0,630.0,0.0,214.85525299999998,0.0,0.0,869.7483609999999,0.0,0.0,0.0,14.690028,-19.924826,122.189,0.0,277.92090299999995,0.0
2012-03-28 10:00:00,74.1088,0.0,0.0,3.527196,0.0,0.0,0.0,78.393862,0.0,0.0,1101.932272,0.0,0.0,0.0,-22.9073,-14.643653,131.4816,0.0,512.71452,0.0
2012-03-28 11:00:00,73.2034,0.0,0.0,6.459771,0.0,0.0,0.0,0.0,0.0,0.0,1550.418588,0.0,0.0,0.0,-22.5857,-9.510403,133.2545,0.0,657.124239,0.0
2012-03-28 12:00:00,70.0621,0.0,0.0,8.584126,0.0,0.0,0.0,0.0,0.0,0.0,1712.1918620000001,0.0,0.0,0.0,-21.6415,-4.5146239999999995,125.5107,0.0,788.580159,0.0
2012-03-28 13:00:00,68.7943,0.0,0.0,7.657450999999999,0.0,0.0,0.0,0.0,0.0,0.0,1468.071266,0.0,0.0,0.0,-21.2186,-6.854255,125.7756,0.0,693.1226389999999,0.0
2012-03-28 14:00:00,67.8381,0.0,0.0,4.368414,0.0,0.0,0.0,0.0,0.0,0.0,1520.7238810000001,0.0,0.0,0.0,-20.89,-14.160607,126.7538,0.0,600.908261,0.0
2012-03-28 15:00:00,67.6871,0.0,0.0,4.608993,0.0,0.0,0.0,0.0,0.0,0.0,1297.980914,0.0,0.0,0.0,-20.8647,-18.114568,124.7567,0.0,497.387575,0.0
2012-03-28 16:00:00,66.2181,0.0,0.0,1.970245,0.0,0.0,0.0,0.0,0.0,0.0,1102.974243,0.0,0.0,0.0,-20.3898,-19.177444,123.8397,0.0,486.88687699999997,0.0
2012-03-28 17:00:00,66.0497,0.0,0.0,-18.4513,0.0,0.0,0.0,446.12977,0.0,0.0,1003.92765,0.0,0.0,0.0,-15.91645,-27.676969,120.0085,0.0,410.955467,0.0
2012-03-28 18:00:00,70.2227,0.0,0.0,-13.476118,0.0,0.0,0.0,267.428479,0.0,0.0,900.247266,0.0,0.0,0.0,-17.828714,-28.071246999999996,118.9285,0.0,294.84424,0.0
2012-03-28 19:00:00,73.5836,146.0,0.0,-16.701497,0.0,420.575564,0.0,144.08122,240.0,50.0,529.638987,0.0,0.0,40.0,-19.517794,-29.841018,124.6344,60.0,223.742421,0.0
2012-03-28 20:00:00,67.1358,146.0,0.0,-15.757445,0.0,630.0,0.0,123.61138600000001,0.0,0.0,425.65737,0.0,0.0,40.0,-17.511072,-21.444833,132.6635,60.0,108.500941,0.0
2012-03-28 21:00:00,60.8772,146.0,0.0,-15.487487,0.0,630.0,0.0,136.949794,0.0,0.0,332.796781,0.0,0.0,0.0,-16.830885000000002,-16.037927,127.4059,60.0,64.796153,0.0
2012-03-28 22:00:00,55.2509,146.0,0.0,-14.296289999999999,0.0,630.0,0.0,155.96693,0.0,0.0,490.15933600000005,0.0,0.0,0.0,-14.322842999999999,-12.316457000000002,119.4379,60.0,57.185867,0.0
2012-03-28 23:00:00,50.3825,0.0,0.0,-12.395313999999999,0.0,0.0,0.0,166.66406899999998,0.0,0.0,678.660771,0.0,0.0,0.0,-10.486949000000001,-16.950687,105.6825,0.0,58.490487,0.0
2012-03-29 00:00:00,47.4818,0.0,0.0,-10.960703,0.0,249.93377999999998,0.0,154.778359,0.0,0.0,683.109182,0.0,0.0,0.0,-11.47898,-10.519399,99.5486,0.0,67.405394,0.0
2012-03-29 01:00:00,46.0094,0.0,0.0,-9.987027000000001,0.0,0.0,0.0,131.403129,0.0,0.0,622.221551,0.0,0.0,0.0,-12.711833,-8.892509,93.863,0.0,66.753084,0.0
2012-03-29 02:00:00,45.3206,0.0,0.0,-7.999542,0.0,0.0,0.0,129.158051,0.0,0.0,554.10525,0.0,0.0,0.0,-12.874927,-7.839245,91.01,0.0,67.84026800000001,0.0
2012-03-29 03:00:00,45.0905,0.0,0.0,-8.059546000000001,0.0,231.632094,0.0,106.046947,0.0,0.0,610.544471,0.0,0.0,0.0,-12.847481,-5.427306,89.6854,0.0,65.448463,0.0
2012-03-29 05:00:00,53.2423,146.0,0.0,-12.874951,0.0,630.0,0.0,83.46409799999999,240.0,0.0,628.616142,0.0,0.0,0.0,-14.563260999999999,-16.558319,90.6432,60.0,34.137571,0.0
2012-03-29 07:00:00,60.4088,0.0,0.0,-6.715,0.0,567.338229,0.0,138.191175,0.0,0.0,788.171195,0.0,0.0,0.0,2.825894,-19.759097,103.3186,0.0,154.54261,0.0
2012-03-29 08:00:00,63.0245,0.0,0.0,-0.33016100000000004,0.0,0.0,0.0,220.678302,0.0,0.0,745.506087,0.0,0.0,0.0,21.0091,-16.789694,119.8863,0.0,280.37992599999995,0.0
2012-03-29 09:00:00,63.2683,0.0,0.0,3.5100300000000004,0.0,0.0,0.0,271.758106,0.0,0.0,626.9947400000001,0.0,0.0,0.0,34.835294,-12.859994,126.9983,0.0,373.932511,0.0
2012-03-29 10:00:00,63.3466,0.0,0.0,-17.527,0.0,0.0,0.0,357.74311600000004,0.0,0.0,921.3307609999999,0.0,0.0,0.0,50.215708,-10.477877000000001,130.2385,0.0,460.517712,0.0
2012-03-29 11:00:00,63.297,0.0,0.0,9.319613,0.0,0.0,0.0,20.162264,0.0,0.0,1270.9401599999999,0.0,0.0,0.0,-19.309,-8.917963,133.0711,0.0,544.152265,0.0
2012-03-29 12:00:00,60.575,0.0,0.0,12.092618,0.0,0.0,0.0,0.0,0.0,0.0,1294.824477,0.0,0.0,0.0,-18.4936,-1.5606719999999998,126.1424,0.0,653.214323,0.0
2012-03-29 13:00:00,58.616,0.0,0.0,13.356164000000001,0.0,0.0,0.0,0.0,0.0,0.0,1329.431522,0.0,0.0,0.0,-17.816,1.761827,128.5063,0.0,654.8844190000001,0.0
2012-03-29 14:00:00,57.6132,0.0,0.0,13.237073,0.0,0.0,0.0,0.0,0.0,0.0,1450.668128,0.0,0.0,0.0,-17.5022,1.748688,127.0391,0.0,649.939416,0.0
2012-03-29 15:00:00,57.497,0.0,0.0,-15.8448,0.0,0.0,0.0,455.492826,0.0,0.0,1483.48102,0.0,0.0,0.0,-17.5022,-6.07819,123.9212,0.0,523.912431,0.0
2012-03-29 16:00:00,56.8628,0.0,0.0,7.238360000000001,0.0,0.0,0.0,422.08869699999997,0.0,0.0,1370.876399,0.0,0.0,0.0,22.614583,-13.473735999999999,122.7596,0.0,411.93310499999995,0.0
2012-03-29 17:00:00,57.0217,0.0,0.0,-3.749052,0.0,0.0,0.0,363.34230099999996,0.0,0.0,1132.97409,0.0,0.0,0.0,6.610055,-21.338955,119.7232,0.0,220.48087,0.0
2012-03-29 18:00:00,61.9375,11.56138,0.0,-10.136677,0.0,0.0,0.0,200.736439,240.0,50.0,916.372757,0.0,0.0,40.0,12.454925,-26.698404999999998,119.5806,0.0,105.67426299999998,0.0
2012-03-29 19:00:00,67.2424,146.0,0.0,-12.500917999999999,0.0,26.321281,0.0,124.799957,240.0,50.0,835.467274,0.0,0.0,40.0,1.172592,-31.100351,126.2851,60.0,22.178549,0.0
2012-03-29 20:00:00,63.7223,146.0,0.0,-12.20318,0.0,630.0,0.0,124.93202,240.0,50.0,759.566254,0.0,0.0,40.0,-1.294916,-31.091493,133.4175,60.0,10.436964,0.0
2012-03-29 21:00:00,58.6899,146.0,0.0,-12.093014,0.0,467.47255,0.0,138.006301,240.0,50.0,777.081874,0.0,0.0,40.0,-5.055223000000001,-26.631584000000004,126.3258,60.0,12.828769,0.0
2012-03-29 22:00:00,54.1792,146.0,0.0,-12.854529,0.0,155.684048,0.0,118.196785,240.0,50.0,805.9965480000001,0.0,0.0,40.0,-5.694024,-22.12013,118.7451,60.0,23.048296,0.0
2012-03-29 23:00:00,50.0588,146.0,0.0,-12.633726,0.0,0.0,0.0,92.312349,240.0,50.0,935.00048,0.0,0.0,40.0,9.913698,-19.753982999999998,106.2939,0.0,35.224754,0.0
2012-03-30 00:00:00,47.5491,0.0,0.0,-12.274303,0.0,0.0,0.0,78.709814,240.0,50.0,839.63766,0.0,0.0,40.0,19.317766,-18.232744,98.387,0.0,41.312983,0.0
2012-03-30 01:00:00,46.2306,146.0,0.0,-11.463231,0.0,317.618019,0.0,100.896473,0.0,10.0,773.745565,0.0,0.0,40.0,12.595943,-14.964858,92.4977,60.0,52.61969499999999,0.0
2012-03-30 02:00:00,45.9924,0.0,0.0,-12.095555000000001,0.0,630.0,0.0,119.78154599999999,0.0,50.0,694.230211,0.0,0.0,40.0,5.0828120000000006,-12.88913,90.7859,0.0,53.054568,0.0
2012-03-30 03:00:00,47.2718,0.0,0.0,-12.328238,0.0,0.0,0.0,99.972029,240.0,50.0,564.948253,0.0,0.0,40.0,3.802608,-17.97924,89.5224,0.0,55.446373,0.0
2012-03-30 05:00:00,62.3733,146.0,976.257026,-16.624385999999998,0.0,630.0,0.0,63.918707999999995,240.0,50.0,560.499842,0.0,0.0,0.0,-0.26108000000000003,-24.963368,91.8659,60.0,100.673218,0.0
2012-03-30 06:00:00,67.5211,146.0,1050.0,-15.896154000000001,0.0,630.0,0.0,59.370399,240.0,50.0,562.505791,0.0,0.0,0.0,8.606527,-26.409512,97.2051,60.0,178.202547,0.0
2012-03-30 07:00:00,70.5466,146.0,0.0,-12.204391000000001,0.0,630.0,0.0,92.93387,240.0,50.0,680.423566,0.0,0.0,5.771738,18.879883,-21.388589,104.8062,60.0,260.318688,0.0
2012-03-30 09:00:00,72.5078,0.0,0.0,0.254021,0.0,0.0,0.0,260.575012,0.0,0.0,885.3375390000001,0.0,0.0,0.0,46.881195,-9.93561,129.3622,0.0,450.727592,0.0
2012-03-30 10:00:00,72.6416,0.0,0.0,4.344537,0.0,0.0,0.0,303.838188,0.0,0.0,764.728856,0.0,0.0,0.0,64.273718,-1.465781,130.7276,0.0,524.440172,0.0
2012-03-30 11:00:00,72.1982,0.0,0.0,8.381138,0.0,0.0,0.0,389.978116,0.0,0.0,599.700598,0.0,0.0,0.0,83.787309,5.5353,131.665,0.0,528.666458,0.0
2012-03-30 12:00:00,68.9299,0.0,0.0,14.661256,0.0,0.0,0.0,432.89053499999994,0.0,0.0,530.819531,0.0,0.0,0.0,81.474067,21.529515,125.5922,0.0,539.587458,0.0
2012-03-30 13:00:00,67.4905,0.0,0.0,24.277407,0.0,0.0,0.0,423.052776,0.0,0.0,379.197579,0.0,0.0,0.0,65.800139,20.915018,125.47,0.0,520.7766740000001,0.0
2012-03-30 14:00:00,66.6592,0.0,0.0,21.939226,0.0,0.0,0.0,330.30516,0.0,0.0,414.064823,0.0,0.0,0.0,63.101358,18.215329,125.6941,0.0,450.093035,0.0
2012-03-30 15:00:00,66.2922,0.0,0.0,16.977038,0.0,0.0,0.0,219.975502,0.0,0.0,442.942847,0.0,0.0,18.042425,50.386821000000005,7.548839,123.7174,0.0,342.990484,0.0
2012-03-30 16:00:00,65.4412,0.0,0.0,18.993655,0.0,0.0,0.0,139.505637,0.0,0.0,388.082388,0.0,0.0,40.0,31.967829,-2.921993,121.4758,0.0,217.94553,0.0
2012-03-30 17:00:00,65.337,26.000854999999998,0.0,6.410922,0.0,630.0,0.0,95.749042,0.0,0.0,294.206421,0.0,0.0,24.185837,15.028032999999999,-17.731166,117.7669,60.0,54.359189,0.0
2012-03-30 18:00:00,67.7503,146.0,0.0,1.748861,0.0,630.0,0.0,97.991077,201.738466,50.0,229.64924100000002,0.0,0.0,40.0,40.525521000000005,-24.631234,117.1556,60.0,53.489442000000004,0.0
2012-03-30 19:00:00,71.7061,146.0,0.0,-5.561108,0.0,630.0,0.0,112.121866,240.0,50.0,279.415844,0.0,0.0,40.0,6.316312,-30.458065,122.7392,60.0,39.790926,0.0
2012-03-30 20:00:00,67.5392,146.0,0.0,-9.858314,0.0,630.0,0.0,89.80314399999999,240.0,50.0,265.236532,0.0,0.0,40.0,17.216621,-28.947625,131.3389,60.0,84.582898,0.0
2012-03-30 21:00:00,62.7135,146.0,0.0,-11.351491000000001,0.0,630.0,0.0,96.274252,240.0,50.0,280.805972,0.0,0.0,40.0,53.124505000000006,-27.919223,124.716,60.0,146.987247,0.0
2012-03-30 22:00:00,58.7509,146.0,0.0,-12.852447,0.0,630.0,0.0,121.49837099999999,240.0,50.0,236.32185800000002,0.0,0.0,40.0,40.023044,-25.754768,115.5864,60.0,175.036588,0.0
2012-03-30 23:00:00,54.3978,146.0,0.0,-12.034015,0.0,630.0,0.0,48.203158,240.0,50.0,216.025981,0.0,0.0,40.0,45.086206,-22.606707,104.9896,60.0,191.779218,0.0
2012-03-31 00:00:00,50.8833,0.0,1050.0,-12.641114,0.0,0.0,0.0,19.017135999999997,0.0,0.0,176.54632900000001,0.0,0.0,40.0,51.878761,-19.449458,97.1032,0.0,152.640602,0.0
2012-03-31 01:00:00,49.0156,0.0,1050.0,-11.754489,0.0,0.0,0.0,13.206345,240.0,0.0,138.456806,0.0,0.0,40.0,39.57953,-20.071227,91.1934,0.0,102.847585,0.0
2012-03-31 02:00:00,48.1063,0.0,1050.0,-11.945471000000001,0.0,0.0,0.0,11.885710000000001,240.0,50.0,79.79338,0.0,0.0,0.0,29.089208000000003,-21.266274,87.1585,0.0,69.144888,0.0
2012-03-31 03:00:00,47.8334,0.0,1050.0,-12.713433,0.0,0.0,0.0,18.224756,240.0,50.0,92.304537,0.0,0.0,0.0,15.997137,-17.729389,85.9969,0.0,59.577670999999995,0.0
